cnn_score,smina_score,lig_rmsd,fmax_rmsd,rank
0.008131,-4.4601,9.2585,1.6528,7
0.013198,-4.3779,8.0704,1.2201,8
0.016557,-4.0888,8.8476,2.2290,9
0.000374,-1.9426,2.2666,2.2521,10
0.000428,-1.7571,16.4058,2.2743,11
0.000336,-1.6711,14.4517,3.6554,12
0.000014,-1.6362,7.4548,2.1416,13
0.000263,-1.3745,15.1565,3.8237,14
0.000178,-1.3196,6.0469,2.2633,15
0.000011,-1.2997,8.4041,4.2519,16
0.000433,-1.2604,6.0375,2.5234,17
0.001185,-1.1404,9.6752,3.6665,18
0.000781,-1.1216,15.6704,3.8091,19
0.000142,-3.0475,16.3062,3.9167,1
0.000880,-0.9588,13.6999,2.2574,20
0.004548,-2.9771,15.5095,3.9842,2
0.000888,-2.7961,1.1303,2.3491,3
0.000026,-2.5517,6.1098,2.2853,4
0.000092,-2.4338,5.8704,2.5995,5
0.000537,-2.3211,1.5466,2.1705,6
0.000060,-2.3200,6.1423,3.6976,7
0.000335,-2.1152,17.1283,3.0497,8
0.000086,-2.0025,14.3265,3.9583,9
0.000130,-3.1057,5.5837,2.2584,10
0.004788,-2.9949,15.0639,2.2481,11
0.001476,-2.9667,15.8808,2.2838,12
0.005490,-2.9431,15.2877,2.2479,13
0.000564,-2.8097,8.3136,2.2364,14
0.033378,-5.7378,0.4729,1.4890,1
0.001072,-4.9562,5.8022,2.2397,2
0.013102,-4.8347,5.9048,1.4108,3
0.000046,-4.1494,15.6630,2.2471,4
0.000062,-4.1104,15.1971,2.2430,5
0.000038,-3.4002,8.1444,2.2400,6
0.016683,-3.1617,15.5925,2.2805,7
0.000047,-3.1386,7.4527,2.2918,8
0.000133,-3.1077,4.9641,2.2093,9
0.000115,-4.5368,14.9385,2.6195,10
0.000466,-4.5318,14.9218,2.6573,11
0.000844,-4.5072,10.4297,2.3964,12
0.000884,-4.5058,9.0290,2.3345,13
0.023880,-4.4522,5.4600,2.3646,14
0.000145,-4.4317,10.4146,2.8908,15
0.000894,-4.4017,6.0314,2.5231,16
0.002836,-4.3770,15.4458,2.6304,17
0.000098,-4.3095,7.0676,2.1678,18
0.002144,-4.2298,8.6074,2.9629,19
0.006627,-5.1702,6.6418,2.4516,1
0.009461,-4.1373,6.9334,2.1351,20
0.001373,-4.9951,10.7469,2.4505,2
0.001204,-4.9875,9.2128,2.6696,3
0.008271,-4.9819,6.2560,2.4032,4
0.001403,-4.6935,5.8610,2.9148,5
0.001105,-4.6319,10.3495,2.8075,6
0.002576,-4.6134,11.3586,2.9030,7
0.000598,-4.5720,9.3980,2.8119,8
0.001407,-4.5609,6.5358,2.8469,9
0.036559,-7.0528,9.6743,1.2133,10
0.000758,-6.8800,9.0358,1.2067,11
0.002546,-6.8596,6.9277,1.3122,12
0.004437,-6.5906,4.9203,1.1645,13
0.986766,-9.1594,4.0072,1.0785,1
0.991728,-9.1441,1.0568,0.7617,2
0.692839,-8.8582,4.1978,0.7650,3
0.003924,-8.1989,8.2997,1.3209,4
0.484627,-8.1367,2.9339,1.1817,5
0.500562,-7.6008,3.2621,1.3220,6
0.037643,-7.5286,8.5151,0.7880,7
0.004075,-7.2266,5.9340,1.0341,8
0.000406,-7.1152,8.7364,0.7708,9
0.689203,-8.9906,0.4398,1.9517,1
0.138484,-8.7834,7.2833,1.3835,2
0.495337,-7.6453,8.0324,2.3061,3
0.204829,-6.9685,1.0530,4.3895,4
0.410923,-6.5831,8.9303,3.5414,5
0.009543,-5.9839,11.7296,1.8173,10
0.015583,-5.6473,12.1895,1.8720,11
0.016628,-5.5923,11.8315,3.9167,12
0.077795,-5.4857,10.9141,1.5221,13
0.012941,-5.4127,11.7908,3.9060,14
0.002336,-5.2000,14.7300,2.1459,15
0.002486,-5.1678,16.2676,2.4886,16
0.001079,-5.0786,15.8246,1.6669,17
0.002474,-5.0218,10.6090,2.1738,18
0.002801,-4.9704,15.2557,2.1814,19
0.008186,-7.0920,11.1075,1.6800,1
0.001513,-4.7279,15.5712,2.4761,20
0.048548,-6.8562,15.1049,1.7146,2
0.056229,-6.8244,11.3455,1.8111,3
0.293925,-6.6490,13.2289,2.1295,4
0.203418,-6.6191,8.8723,1.1626,5
0.008511,-6.4198,10.6708,2.5063,6
0.059741,-6.4086,14.9409,3.8515,7
0.026420,-6.2233,11.0066,3.9052,8
0.303826,-6.1962,10.2135,1.5682,9
0.003710,-7.0200,6.7046,0.9088,10
0.874024,-6.7003,4.0186,1.2608,11
0.012198,-6.3800,8.1388,1.1150,12
0.079062,-6.3328,15.2180,1.4979,13
0.266771,-6.3325,6.8026,1.3859,14
0.002390,-6.1457,8.9107,0.9950,15
0.003971,-6.1274,15.7222,1.3970,16
0.006033,-6.0514,9.0875,1.5208,17
0.925293,-8.8653,0.3977,1.1398,1
0.001770,-8.4937,8.0233,1.5681,2
0.824020,-8.4515,4.9987,1.7504,3
0.005125,-8.4095,7.5297,1.2744,4
0.787306,-8.3776,4.7839,1.7553,5
0.756165,-8.3426,3.3838,1.7249,6
0.057044,-8.0041,7.5648,1.3889,7
0.000194,-7.8214,8.2840,1.5125,8
0.013324,-7.3271,8.1458,0.9265,9
0.991936,-10.2392,0.3199,1.6611,1
0.743173,-7.7821,7.8516,1.5921,2
0.974877,-7.6730,4.7056,1.7826,3
0.347517,-7.5150,6.6943,1.6598,4
0.006737,-6.8201,3.7316,2.9670,10
0.001701,-6.5114,6.7264,1.2479,11
0.000073,-6.2766,5.6149,1.2413,12
0.006534,-6.1690,7.0810,1.2289,13
0.008840,-6.1115,6.0755,1.2370,14
0.212707,-5.9475,4.1576,1.8927,15
0.707340,-8.9040,0.2708,1.1926,1
0.000603,-8.4381,5.5493,1.2270,2
0.004604,-7.9091,5.6643,1.2426,3
0.026217,-7.8210,4.5161,2.0417,4
0.031109,-7.5638,6.4174,1.2534,5
0.024419,-7.4376,7.0081,1.2354,6
0.281526,-7.2399,6.0775,1.2305,7
0.000612,-7.2038,6.8534,2.0078,8
0.001353,-7.0095,6.8315,1.2303,9
0.977449,-9.0647,0.2324,1.5343,1
0.817969,-6.7935,6.0670,1.3021,2
0.997995,-6.7099,7.3286,2.7192,3
0.928844,-6.6579,2.8894,1.0768,4
0.880178,-6.5732,7.1038,2.2456,5
0.904204,-6.4448,5.6594,1.2894,6
0.412526,-6.4229,8.6457,1.2778,7
0.980975,-10.5051,1.3974,1.5812,1
0.984777,-8.7042,5.0853,1.5663,2
0.987317,-8.4236,2.0668,1.6653,3
0.962429,-7.8449,4.7775,1.6995,4
0.126804,-2.7809,15.2515,1.7932,10
0.147720,-2.7129,18.6276,1.7929,11
0.027602,-2.5117,12.3857,1.4224,12
0.056260,-2.4882,16.2655,1.7948,13
0.028142,-2.4502,13.9483,1.4752,14
0.038671,-2.3736,14.7076,1.8053,15
0.017291,-2.3720,11.5810,1.8789,16
0.025385,-2.1359,15.8271,1.4889,17
0.238939,-5.0183,4.8935,1.9484,1
0.054101,-4.7223,6.9831,1.5162,2
0.083079,-3.9216,10.0409,1.8619,3
0.134442,-3.4296,10.0132,1.8841,4
0.002123,-3.2812,14.2890,1.2881,5
0.607123,-3.1643,11.2571,1.8046,6
0.009433,-3.1628,13.7857,1.8584,7
0.011721,-3.1553,9.4870,1.3460,8
0.012473,-2.7951,14.7746,1.4398,9
0.999165,-9.1250,0.4939,0.5608,1
0.946730,-6.4310,3.2031,1.2907,2
0.219880,-4.5698,7.1419,3.9488,10
0.103672,-4.4697,8.0155,3.9167,11
0.111062,-4.4006,8.0167,3.9295,12
0.013650,-4.1649,7.4135,3.9300,13
0.559290,-4.1212,6.2378,3.9269,14
0.038692,-3.9191,7.9622,2.1974,15
0.024523,-3.8336,7.3543,2.4199,16
0.025142,-3.7958,7.4767,3.9418,17
0.030573,-3.6361,7.8214,3.8687,18
0.001201,-3.3474,12.3158,3.9226,19
0.961990,-6.2737,0.5685,0.8042,1
0.039207,-3.3057,9.6716,3.9114,20
0.206772,-5.8556,5.9184,0.6809,2
0.176402,-5.2137,5.3560,4.4173,3
0.156941,-5.1313,5.6151,4.4467,4
0.378258,-5.0780,4.9780,4.4520,5
0.011149,-4.9949,8.0380,3.9186,6
0.243290,-4.7258,7.8050,3.9145,7
0.020638,-4.6986,8.3088,3.9270,8
0.211789,-4.5779,6.5563,3.9061,9
0.000242,-6.4640,7.0945,1.7507,10
0.082110,-6.3553,7.1484,4.9314,11
0.003125,-6.2783,10.3819,1.7506,12
0.000961,-6.1841,11.0026,1.7562,13
0.019867,-6.0072,9.5377,1.7331,14
0.001024,-5.7765,9.1054,1.5534,15
0.003459,-5.7619,12.8903,1.7541,16
0.001952,-5.7004,10.3310,0.9937,17
0.040438,-5.5339,9.6275,1.7491,18
0.439293,-8.3920,8.5977,1.7099,1
0.042692,-8.2367,3.5936,1.7540,2
0.090443,-7.8898,2.8219,1.7433,3
0.002058,-7.7782,6.0573,1.7474,4
0.012093,-7.4921,4.9161,1.7693,5
0.050763,-7.4539,9.1555,1.7600,6
0.004379,-7.2861,7.6205,1.7598,7
0.057524,-7.2768,9.1344,1.7096,8
0.000683,-6.7495,6.3489,1.7548,9
0.998413,-8.8935,0.4117,0.3106,1
0.996942,-6.8990,3.0078,0.3313,2
0.971928,-5.2615,8.2153,3.8540,10
0.005551,-5.1502,12.7462,3.9294,11
0.997437,-8.1295,2.7893,0.4200,1
0.994275,-8.0258,6.3971,0.4066,2
0.946269,-6.7186,7.5343,0.1954,3
0.294388,-6.6867,5.2882,4.3534,4
0.939400,-6.1498,3.1390,1.5399,5
0.945641,-6.0109,8.6025,3.8255,6
0.525739,-6.0020,6.7729,4.0418,7
0.981447,-5.7287,6.9809,1.5381,8
0.434754,-5.5937,6.6358,4.1020,9
0.000014,-5.7563,14.2669,3.0496,10
0.000010,-5.6846,17.2309,3.4806,11
0.000001,-5.6631,12.8641,2.7776,12
0.000000,-5.5606,15.6769,2.8760,13
0.000001,-5.5541,11.5226,3.5164,14
0.000001,-5.5381,13.3000,2.9858,15
0.000000,-5.5378,10.8041,3.4563,16
0.000001,-5.5081,12.9067,1.6676,17
0.000001,-5.4776,12.8896,3.0481,18
0.000011,-5.4529,10.8640,3.5361,19
0.000000,-6.6685,9.9902,1.1634,1
0.000002,-5.3422,14.9811,3.5189,20
0.000006,-6.6381,10.2302,2.4070,2
0.000000,-6.5673,9.7018,1.7001,3
0.000010,-6.5503,8.7050,1.9097,4
0.000001,-6.5140,10.2855,1.7649,5
0.000000,-6.3938,9.7837,2.2181,6
0.000003,-6.2348,14.5699,2.5050,7
0.000002,-6.1084,9.0155,3.4958,8
0.000003,-5.8822,15.1493,3.5146,9
0.005540,-0.2765,14.8227,3.8266,10
0.006260,-0.0299,13.2701,3.8580,11
0.007526,0.0145,14.1156,3.8671,12
0.010758,0.0408,11.9321,3.8737,13
0.001065,0.0621,12.7781,3.8481,14
0.001295,0.2527,13.0429,3.9051,15
0.002225,0.2528,14.8915,3.8749,16
0.001597,0.2958,14.8057,3.8416,17
0.003184,0.4025,11.9189,3.9091,18
0.002243,0.4197,14.7701,3.8265,19
0.002551,-1.5896,9.2331,3.8455,1
0.015145,0.4386,11.8540,3.8268,20
0.001581,-1.3439,8.5295,3.8330,2
0.016686,-1.2238,13.1319,3.8424,3
0.001875,-1.0672,13.2179,3.8472,4
0.001212,-0.7441,14.5723,3.8186,5
0.009283,-0.6790,13.7365,3.8348,6
0.001397,-0.4312,8.6142,3.8222,7
0.002197,-0.3455,11.6208,3.8373,8
0.002774,-0.2968,13.8023,3.8305,9
0.375784,-9.0130,1.9199,0.9133,1
0.022783,-7.0550,4.1535,3.9705,2
0.023107,-6.8702,4.4917,3.9811,3
0.020860,-6.3782,9.3528,0.9878,4
0.002416,-6.1453,5.5305,3.9890,5
0.982916,-9.5277,0.3275,1.2955,1
0.658220,-7.7757,6.1204,1.2959,2
0.666773,-7.3666,5.9079,1.6679,3
0.958803,-6.8520,6.3129,2.1698,4
0.723471,-6.7186,6.4597,1.3341,5
0.956376,-6.6925,5.2823,2.1274,6
0.005589,-3.0418,9.2671,1.8818,10
0.991500,-5.7338,0.7301,1.3560,1
0.039778,-4.8613,9.1807,1.9105,2
0.945945,-4.7445,2.6828,1.3451,3
0.018888,-4.2785,9.6728,1.9515,4
0.847273,-4.0862,5.1805,0.9163,5
0.509205,-3.8502,6.1555,1.2491,6
0.057664,-3.5910,10.0197,1.3066,7
0.013816,-3.1210,9.9465,1.9322,8
0.198312,-3.1178,7.2090,1.2827,9
0.252735,-4.8324,7.8673,0.4473,10
0.186985,-4.6301,7.2995,1.0041,11
0.726649,-4.3990,6.9214,1.0139,12
0.060844,-4.3368,8.1831,0.2593,13
0.760782,-4.3106,4.7863,1.0123,14
0.255608,-4.2369,8.1746,0.4301,15
0.645127,-4.1092,6.5198,1.0144,16
0.930875,-3.7867,5.7504,1.7062,17
0.988976,-6.7461,2.0165,0.3994,1
0.883139,-6.6341,4.0050,0.3026,2
0.942472,-6.3014,6.5075,2.3964,3
0.822924,-6.1327,7.4075,0.4375,4
0.938321,-5.6081,4.1843,0.8521,5
0.917467,-5.2078,6.3806,0.8298,6
0.966146,-5.1351,6.2747,1.2475,7
0.918539,-5.1077,4.4560,0.9968,8
0.314981,-5.0292,7.5657,0.9812,9
0.000439,-5.8598,6.7701,1.2392,10
0.841866,-8.8534,0.5655,1.0210,1
0.007817,-7.6934,5.5084,1.1236,2
0.013638,-7.4929,3.7233,1.0425,3
0.000984,-7.2628,7.7801,1.5447,4
0.002996,-6.8768,6.9416,0.7853,5
0.001025,-6.7706,6.8721,1.1745,6
0.085063,-6.7523,5.2143,2.9922,7
0.000323,-6.6990,5.7766,0.7897,8
0.001123,-6.1579,6.2519,1.3796,9
0.153280,-10.0765,0.4406,1.2437,1
0.211174,-9.3133,8.3141,2.1599,2
0.021786,-9.0575,2.4680,1.6906,3
0.048777,-8.9387,8.4715,2.2012,4
0.165235,-8.5860,8.1114,1.3249,5
0.050687,-7.8389,2.8085,2.1906,6
0.070159,-7.3358,8.1303,2.4225,7
0.171600,-7.3085,11.5388,2.1558,8
0.026017,-7.0922,8.3982,2.0251,9
0.031675,-9.2063,3.1750,2.4518,10
0.114404,-12.0663,10.5634,2.4614,1
0.020414,-11.7148,3.9234,2.5014,2
0.136576,-11.3362,0.9488,2.1232,3
0.019622,-11.1374,2.8622,2.4360,4
0.113564,-11.0847,9.6297,2.2281,5
0.216845,-10.4796,10.9189,2.6448,6
0.055270,-9.8249,10.8251,2.1651,7
0.000622,-9.7549,5.7136,2.3161,8
0.036256,-9.3552,10.4712,2.9230,9
0.970626,-8.0805,0.3463,0.7848,1
0.008165,-6.7801,7.6701,3.9106,2
0.008447,-6.5326,8.1055,3.9023,3
0.001471,-6.3063,5.6463,3.9140,4
0.003815,-6.2491,6.4680,3.8990,5
0.018404,-5.7784,7.4035,3.8953,6
0.004997,-5.5827,6.2653,3.8726,7
0.002105,-5.2527,6.4163,3.9119,8
0.978249,-9.3705,0.3261,0.9517,1
0.000737,-9.3056,2.5478,2.3198,1
0.024380,-9.2881,2.1204,2.1311,2
0.000023,-8.3133,8.5499,2.2349,3
0.000012,-7.6812,9.1522,2.2465,4
0.000404,-7.1492,5.2624,2.2628,5
0.001603,-7.0194,7.4512,2.2022,6
0.000191,-6.9720,9.2177,2.6261,7
0.000059,-6.7862,8.9332,2.2083,8
0.000067,-6.6990,7.3583,2.1546,9
0.000762,-7.4143,9.7121,4.9134,10
0.000521,-7.3456,12.2427,2.1959,11
0.000035,-7.3179,8.2674,2.5931,12
0.000043,-7.3051,5.1669,3.2383,13
0.000058,-7.2833,4.9743,2.2461,14
0.000001,-7.0973,11.8260,2.5682,15
0.000327,-7.0641,7.2134,2.7118,16
0.000003,-7.0267,9.4963,3.2552,17
0.000036,-6.8767,9.6804,2.6359,18
0.000020,-6.8030,6.3589,2.5702,19
0.000218,-9.7653,2.0718,2.4526,1
0.000887,-9.4529,1.9432,4.8822,2
0.000220,-9.2082,3.0345,2.5501,3
0.005066,-9.0136,1.3774,1.8581,4
0.000486,-8.1246,5.7533,4.8369,5
0.000006,-8.0791,7.1871,2.3888,6
0.000140,-7.8785,7.9477,2.5357,7
0.000009,-7.5711,7.7844,2.7169,8
0.000082,-7.5051,9.5229,2.3403,9
0.000054,-6.4936,9.7595,2.5829,10
0.000087,-6.4466,9.3413,2.3628,11
0.000096,-6.4436,4.7264,3.1275,12
0.000013,-6.3953,8.9377,2.5450,13
0.000080,-6.3021,6.2863,3.1151,14
0.000528,-6.2479,10.2745,2.4711,15
0.000007,-6.2259,9.3353,2.6123,16
0.005504,-9.0788,2.9831,2.5102,1
0.000107,-8.7687,6.4039,2.6593,2
0.000773,-8.6974,2.7080,2.5653,3
0.003137,-8.6484,7.5744,2.5783,4
0.000072,-7.7392,9.1027,3.2210,5
0.000145,-7.5027,8.2825,3.0699,6
0.000185,-7.4329,2.8854,2.4476,7
0.000062,-7.3165,7.4450,2.5356,8
0.000042,-6.7903,7.4800,2.3240,9
0.000017,-4.6564,9.5336,3.1246,10
0.000239,-4.6493,5.9406,4.2949,11
0.000339,-4.6391,10.0315,3.6827,12
0.000090,-4.6340,6.1957,4.5027,13
0.003081,-4.5110,13.3742,4.4290,14
0.000013,-4.4899,6.3866,3.8514,15
0.000519,-4.4523,7.9526,3.1037,16
0.001192,-4.3923,12.9647,2.7810,17
0.006931,-4.1509,14.1069,1.2578,18
0.000107,-4.1159,11.0614,2.4328,19
0.002945,-5.7590,6.5630,2.4715,1
0.000007,-3.8744,9.1146,3.9763,20
0.012617,-5.7129,7.4957,2.5760,2
0.000136,-5.6472,9.2669,2.4694,3
0.116052,-5.6133,1.4575,2.4718,4
0.000427,-5.4892,9.8923,2.7554,5
0.000011,-5.2100,9.0688,2.4708,6
0.033910,-4.9881,6.6480,2.4860,7
0.000233,-4.7564,6.5173,2.4480,8
0.000022,-4.6706,6.6974,4.2851,9
0.272535,-5.5816,2.4953,1.2312,10
0.123797,-5.5721,5.9697,1.2388,11
0.541752,-5.5492,5.7515,0.2167,12
0.101085,-5.3262,5.3279,1.1784,13
0.348447,-4.7359,5.3925,0.5766,14
0.024100,-4.5768,12.4651,0.5708,15
0.016579,-4.3359,12.2940,0.5876,16
0.302133,-4.2951,5.2149,0.6920,17
0.613514,-6.9186,3.1707,0.5670,1
0.634179,-6.7886,1.1381,0.4786,2
0.543609,-6.6193,5.8750,0.5861,3
0.412012,-6.3720,3.2762,0.6701,4
0.525107,-6.3271,2.6541,0.6113,5
0.314807,-6.0188,6.3751,0.5631,6
0.355697,-5.9938,2.2387,0.5733,7
0.290378,-5.9149,2.6305,1.3910,8
0.255031,-5.9075,2.3861,0.6903,9
0.000993,-5.9755,4.4992,1.2992,10
0.002629,-5.8779,6.8081,2.2748,11
0.014474,-5.7089,5.9100,1.3799,12
0.019099,-5.4812,9.4891,1.6390,13
0.018309,-5.4741,9.1889,1.2989,14
0.004299,-5.4725,6.9742,1.2990,15
0.007788,-5.3378,8.6007,1.2990,16
0.028776,-5.3086,7.9469,1.3531,17
0.003046,-5.2207,9.2934,1.6362,18
0.006108,-5.2195,8.2227,1.2989,19
0.121902,-7.6669,4.1483,1.3303,1
0.000002,-5.1154,8.0043,1.2990,20
0.113579,-7.6273,3.8664,1.2990,2
0.187738,-7.5972,8.8401,1.2992,3
0.004690,-7.1429,4.9515,1.2987,4
0.004107,-6.8842,9.5887,1.2990,5
0.082411,-6.7587,6.1256,1.3426,6
0.089415,-6.2017,8.5872,1.2990,7
0.005703,-5.9853,9.2442,1.6470,8
0.004750,-5.9838,6.2227,1.2989,9
0.005662,-6.2695,8.9612,1.6083,10
0.000083,-6.2244,12.7699,3.2061,11
0.000098,-6.1965,11.9021,1.8148,12
0.000037,-6.1802,12.9272,1.5309,13
0.000002,-6.0782,14.0866,3.2033,14
0.000007,-6.0588,13.1448,1.3163,15
0.000036,-6.0513,9.5325,1.3126,16
0.000011,-6.0271,11.2180,2.3263,17
0.005834,-6.0215,8.6758,1.3164,18
0.000002,-5.9822,12.6856,2.5459,19
0.006046,-7.2112,14.0983,2.5791,1
0.000001,-5.8728,13.0901,2.2476,20
0.000171,-7.1759,13.0001,1.3152,2
0.000108,-7.1704,12.6798,3.7347,3
0.000816,-6.9661,14.4153,1.7785,4
0.000038,-6.6631,12.9575,2.4502,5
0.000014,-6.5393,12.8543,2.1697,6
0.000006,-6.3661,11.1109,1.3724,7
0.000172,-6.3587,14.0675,2.5487,8
0.000012,-6.2754,11.1404,2.3904,9
0.241640,-7.7208,7.6092,2.2554,10
0.265574,-7.3410,6.1287,2.4966,11
0.133369,-7.1980,7.0363,2.4924,12
0.016962,-7.0893,5.9367,2.3966,13
0.159450,-6.8388,7.1276,2.4967,14
0.176040,-6.5052,7.6442,2.3184,15
0.422036,-6.4951,5.0102,1.1241,16
0.004119,-6.2829,6.8275,1.1507,17
0.660028,-6.2167,1.7991,2.3347,18
0.000878,-6.2063,6.3916,2.4990,19
0.901394,-9.1266,0.2529,1.4940,1
0.867732,-8.7191,5.8174,2.2693,2
0.915508,-8.5201,5.6784,2.4891,3
0.456480,-8.4372,5.3446,2.4911,4
0.058857,-8.4359,6.2238,2.2780,5
0.220845,-8.1138,2.1956,1.4959,6
0.535511,-8.1122,6.9982,2.3164,7
0.056328,-8.0436,6.0622,2.2885,8
0.225532,-7.7355,6.7201,2.4885,9
0.935379,-12.2784,0.3017,1.1859,1
0.790824,-11.0400,1.7943,3.6292,2
0.593761,-9.9738,3.2353,3.5905,3
0.093512,-9.7079,7.6700,1.8007,4
0.001979,-9.3299,5.4762,3.5866,5
0.042699,-4.0519,5.1594,1.0138,10
0.010636,-3.9128,4.2644,1.8991,11
0.967164,-6.8116,1.7938,2.1234,1
0.913008,-6.7824,1.7184,1.2904,2
0.653576,-5.9151,3.0782,1.8810,3
0.177570,-4.9398,2.8022,2.1248,4
0.107346,-4.6766,3.5169,2.1702,5
0.045269,-4.3015,5.8900,1.9217,6
0.222515,-4.1491,2.7145,2.1248,7
0.038046,-4.1291,4.9373,0.9941,8
0.047828,-4.0670,11.6334,1.9279,9
0.035528,-3.7253,5.9119,2.1255,10
0.024677,-3.3862,3.9931,2.1364,11
0.836459,-6.3330,1.4899,2.2028,1
0.819466,-6.3328,2.2855,1.2871,2
0.369212,-5.1751,3.0823,1.8646,3
0.114422,-4.6042,2.7685,2.1338,4
0.308262,-4.4271,6.2769,1.7935,5
0.040194,-4.2199,2.9769,0.9482,6
0.045105,-4.0471,4.8351,2.1273,7
0.190796,-4.0039,5.2538,1.2245,8
0.269726,-3.7897,5.2916,1.3423,9
0.990663,-10.5281,0.2734,1.7727,1
0.370479,-8.5576,2.6501,1.7983,2
0.576059,-8.2589,5.6894,2.1402,3
0.012202,-7.8663,7.7865,1.8188,4
0.953791,-12.2131,0.6474,1.2964,1
0.675845,-10.9566,13.7071,1.1693,2
0.681519,-10.3745,12.9808,1.2963,3
0.968648,-9.6264,1.6228,3.6202,4
0.559391,-9.4599,13.7034,3.6211,5
0.921460,-9.4312,2.2596,2.8859,6
0.212015,-10.1222,13.1003,1.3692,10
0.009598,-9.9023,3.7291,3.6511,11
0.009707,-9.7545,12.2244,3.3847,12
0.091787,-9.7203,12.3719,3.4666,13
0.001772,-9.5996,4.0224,1.9551,14
0.056639,-9.0619,12.3151,2.8908,15
0.017692,-9.0472,13.8005,2.6451,16
0.285959,-9.0457,13.4805,3.3985,17
0.088723,-8.9309,3.9466,1.7705,18
0.011472,-8.9113,2.3165,1.2677,19
0.123022,-11.1479,1.0795,1.3072,1
0.000978,-8.8981,13.7785,1.3913,20
0.095317,-11.1010,3.3899,3.5565,2
0.131374,-10.9122,2.2977,2.6984,3
0.077808,-10.7848,12.8301,1.2768,4
0.012134,-10.7730,13.4465,1.3470,5
0.015554,-10.5477,3.2375,1.3739,6
0.189850,-10.4291,12.6171,3.0359,7
0.053304,-10.3617,11.7855,1.8808,8
0.139144,-10.2220,5.6086,1.4069,9
0.083766,-7.6455,7.0551,1.2891,1
0.187816,-5.7479,6.5917,2.6118,2
0.007655,-5.2544,6.0663,1.9508,3
0.015224,-5.0336,15.5651,1.2891,4
0.942489,-6.4205,2.0869,0.7581,1
0.965989,-5.8074,8.2899,0.7563,2
0.822483,-5.7208,4.8410,2.9445,3
0.903264,-4.4717,8.6684,0.7121,4
0.889955,-4.3742,4.0957,4.8547,5
0.860438,-4.3520,3.0519,4.8529,6
0.931079,-3.7871,7.8596,4.8737,7
0.600165,-3.7559,6.2873,4.8456,8
0.992321,-7.1342,0.2481,0.2515,1
0.778004,-5.8664,2.3344,3.5547,2
0.006990,-6.2521,5.5253,2.1122,10
0.000965,-6.1083,9.2207,2.3211,11
0.000107,-6.0921,9.8011,2.3262,12
0.008788,-6.0618,8.8013,2.1234,13
0.000145,-6.0559,10.2509,2.0701,14
0.000537,-6.0345,11.9348,2.0954,15
0.000395,-5.9175,9.9263,2.0669,16
0.000029,-5.8402,10.6560,2.3798,17
0.000080,-5.7513,9.5837,1.5293,18
0.000391,-5.7111,10.3302,2.0580,19
0.005249,-7.4851,9.7451,1.4173,1
0.000344,-5.4934,4.3140,2.3721,20
0.000589,-6.7308,12.6607,2.0705,2
0.000648,-6.6434,13.7677,2.0753,3
0.002700,-6.4825,11.3782,2.0667,4
0.000251,-6.4224,11.8665,2.0692,5
0.055484,-6.3644,8.5399,2.1716,6
0.001268,-6.3549,8.8734,1.6527,7
0.002927,-6.3378,8.3669,2.0806,8
0.026762,-6.3029,5.4644,1.5410,9
0.000042,-7.1766,6.9194,3.8422,10
0.000001,-7.0960,11.4838,2.3237,11
0.000024,-7.0764,7.3606,1.7405,12
0.000012,-6.9700,8.8415,2.5013,13
0.000004,-6.9669,12.0013,3.6987,14
0.000006,-6.8785,7.7338,4.2529,15
0.000005,-6.8384,16.9911,3.1316,16
0.000001,-6.8261,12.5655,3.4894,17
0.000618,-6.7102,8.0473,3.9072,18
0.000025,-6.6599,15.0291,3.4719,19
0.000023,-8.1290,7.4777,3.5274,1
0.000001,-6.6444,14.3245,3.1018,20
0.000001,-7.6323,7.0030,2.4136,2
0.000000,-7.5437,12.6808,3.7609,3
0.001025,-7.5097,7.8524,1.3013,4
0.000658,-7.4483,7.9292,3.5033,5
0.000021,-7.4105,15.8651,3.1500,6
0.000092,-7.3349,6.6690,4.3947,7
0.000005,-7.3254,12.4417,3.4505,8
0.000083,-7.2370,4.9466,3.8132,9
0.002323,-5.7175,3.7982,1.1886,10
0.001066,-5.4900,4.8547,1.3271,11
0.000322,-5.3803,5.2027,0.9674,12
0.000056,-5.3602,7.1361,2.6823,13
0.004751,-5.2730,5.9563,0.9670,14
0.214236,-5.1408,8.3281,1.3846,15
0.004301,-5.1022,8.1717,1.3199,16
0.132473,-5.0539,4.3323,1.0214,17
0.000622,-5.0122,5.0364,1.3220,18
0.132979,-7.7907,0.9713,0.9688,1
0.917251,-6.7828,7.8926,0.9744,2
0.037591,-6.5467,7.8796,1.0304,3
0.002284,-6.3661,3.9498,1.0222,4
0.012102,-6.3170,2.4269,1.4910,5
0.030122,-6.2850,3.6942,1.0655,6
0.770437,-6.2539,7.5156,1.3189,7
0.347362,-6.2341,8.2674,2.7800,8
0.004738,-5.9790,4.3695,2.6867,9
0.785087,-11.5703,1.5002,1.3450,1
0.526469,-10.7218,1.6098,2.9083,2
0.032085,-9.8890,9.7749,1.2687,3
0.000200,-5.7397,13.6715,2.7938,10
0.080279,-5.5713,6.1638,2.7142,11
0.000898,-5.3364,4.9664,2.8208,12
0.001960,-5.2494,14.4925,2.8422,13
0.000725,-5.2437,5.5763,0.7591,14
0.000639,-5.1823,8.1475,2.8579,15
0.000142,-5.0377,5.6787,2.1795,16
