cnn_score,smina_score,lig_rmsd,fmax_rmsd,rank
0.002624,-6.3842,10.8893,1.0548,10
0.003791,-6.1874,9.4320,1.7778,11
0.002279,-6.1464,9.6778,1.4550,12
0.001073,-6.0759,12.3816,1.4392,13
0.007936,-6.0672,8.4618,1.0781,14
0.001701,-6.0383,6.1136,1.0895,15
0.000907,-5.9856,8.8797,1.1931,16
0.845690,-5.9780,6.2438,1.2631,17
0.002568,-5.9369,10.6560,1.1332,18
0.583857,-5.9108,7.4467,1.5784,19
0.036616,-7.4766,6.2697,1.0107,1
0.030554,-5.8743,6.8270,1.2263,20
0.101593,-7.3230,5.6024,1.0547,2
0.001244,-7.1578,9.1692,1.0535,3
0.006733,-6.9403,11.8089,1.2045,4
0.775864,-6.7526,6.6534,1.0911,5
0.014252,-6.6473,9.3500,1.5890,6
0.006887,-6.4563,8.2176,1.5504,7
0.019033,-6.4221,7.5994,1.9020,8
0.001105,-6.3862,10.3355,1.0957,9
0.034449,-9.0475,9.1353,1.4615,10
0.000097,-8.9744,8.9468,1.7974,11
0.000503,-8.9688,9.2451,2.5767,12
0.029790,-8.9577,7.3118,0.6984,13
0.001231,-8.8553,7.7431,1.0224,14
0.023433,-8.8296,8.0273,2.6347,15
0.077986,-8.7039,6.2860,1.2770,16
0.001387,-8.6321,7.8193,1.8230,17
0.125248,-8.6017,6.9554,1.3371,18
0.002425,-8.3711,9.0319,1.1260,19
0.219931,-9.7522,6.0779,1.3847,1
0.001848,-8.2971,7.4336,0.9489,20
0.020282,-9.6181,6.9689,2.2551,2
0.030069,-9.3291,5.3124,1.0227,3
0.151891,-9.2630,7.7336,1.4881,4
0.386250,-9.2485,5.1289,1.3062,5
0.253991,-9.1482,6.3479,1.2475,6
0.000676,-9.1101,6.0688,1.1917,7
0.007750,-9.1006,8.7683,1.3472,8
0.000946,-9.0614,9.4081,2.3660,9
0.000076,-8.0882,10.5909,3.6921,10
0.002153,-8.0740,8.9917,3.6929,11
0.420709,-10.9194,0.8873,0.7370,1
0.267776,-10.6057,8.1655,0.8057,2
0.010267,-9.2905,8.3473,3.7015,3
0.039473,-9.1744,9.9478,3.6963,4
0.014117,-9.0780,8.7458,3.7660,5
0.145769,-8.5514,5.8533,1.2151,6
0.110207,-8.3390,10.0340,1.4713,7
0.031033,-8.3328,9.0436,1.5293,8
0.000154,-8.0977,9.6186,3.6911,9
0.997684,-11.2239,0.4269,0.8964,1
0.971818,-10.2733,5.4898,0.9194,2
0.642885,-9.6102,5.6339,0.9541,3
0.924194,-8.5149,5.5130,1.1341,4
0.395405,-7.3072,6.7313,1.5707,10
0.779370,-7.1568,7.8235,2.1238,11
0.112233,-7.0986,9.3730,2.1030,12
0.072454,-6.9902,7.3953,1.5112,13
0.438727,-6.9754,3.1701,2.2172,14
0.186829,-6.9112,7.4765,2.0990,15
0.546256,-6.8189,6.0556,1.3024,16
0.172300,-6.8097,5.7178,1.7719,17
0.295276,-6.8079,5.7760,1.7815,18
0.087500,-6.7592,7.7157,1.5653,19
0.582110,-8.0982,6.3357,1.0584,1
0.327489,-6.7107,4.0422,1.8773,20
0.726078,-7.9455,4.9695,2.0963,2
0.745677,-7.9366,7.3963,2.1404,3
0.690390,-7.8310,7.7082,0.9703,4
0.869662,-7.7877,4.0775,1.9590,5
0.495581,-7.7458,8.1538,0.8460,6
0.597229,-7.7138,6.0970,0.8297,7
0.679143,-7.4781,5.0253,2.2041,8
0.262110,-7.3466,6.3216,2.1001,9
0.967770,-9.1374,0.3656,1.3911,1
0.810296,-8.0859,1.9686,2.4329,2
0.134498,-6.2116,2.5641,2.5573,3
0.603152,-8.3036,0.6675,2.1010,1
0.704194,-8.2704,0.7212,2.0991,2
0.024227,-5.5446,6.7863,1.6999,3
0.010469,-5.5432,6.5905,1.6497,4
0.175644,-5.3619,7.3704,2.1042,5
0.729348,-9.3461,7.7367,0.8036,1
0.861696,-9.2483,1.5098,0.6792,2
0.572359,-7.3547,8.9443,0.6369,3
0.536359,-7.2976,7.7230,0.8729,4
0.636705,-6.7237,3.4902,1.2123,5
0.690834,-6.6154,5.6995,1.2141,6
0.002048,-8.9214,12.2973,0.7146,10
0.000129,-8.8698,13.8550,1.0016,11
0.000084,-8.7342,12.8260,0.7159,12
0.196835,-8.7210,12.1337,0.7199,13
0.203550,-8.5464,11.5339,0.5277,14
0.000016,-8.4184,15.5311,0.9685,15
0.022215,-8.2309,13.5729,0.9991,16
0.000409,-8.1441,5.0028,1.0784,17
0.000039,-8.0235,14.4153,1.1632,18
0.000500,-7.8760,7.3511,1.5263,19
0.009935,-9.9734,4.2711,0.6914,1
0.002024,-7.8206,9.1357,0.9962,20
0.953867,-9.8325,1.4884,0.7167,2
0.031619,-9.7929,4.5275,1.1347,3
0.006417,-9.6367,4.2549,1.1140,4
0.892432,-9.5152,2.5690,0.7321,5
0.244745,-9.4712,1.9861,0.7172,6
0.010757,-9.3070,4.6370,0.7289,7
0.173562,-9.2171,2.4606,0.7155,8
0.001917,-9.0237,8.2073,1.0501,9
0.025240,-3.7718,4.7737,1.8634,10
0.014790,-3.7228,10.5944,1.7308,11
0.001621,-3.6579,6.1234,1.9179,12
0.004332,-3.6167,9.5069,2.1719,13
0.001432,-3.6059,10.8022,1.6951,14
0.000086,-3.5741,8.4305,2.1364,15
0.001605,-3.5728,7.0814,2.0131,16
0.010363,-3.5727,12.0918,1.8768,17
0.000111,-3.5110,12.4266,2.1557,18
0.002023,-3.4620,11.0644,1.9350,19
0.001347,-4.3113,4.7003,1.9679,1
0.001687,-3.3949,13.7528,1.8643,20
0.000137,-4.0979,7.7510,2.0602,2
0.056385,-4.0760,8.7056,1.5886,3
0.003096,-4.0230,11.7018,2.1835,4
0.000057,-3.9639,7.2495,2.0146,5
0.005402,-3.8780,9.1593,2.1767,6
0.005562,-3.8435,10.9791,1.8425,7
0.000287,-3.7933,7.2815,1.8346,8
0.000151,-3.7879,8.9517,1.9183,9
0.981870,-5.4638,0.1971,0.2329,1
0.986680,-4.8141,3.5989,0.8862,2
0.050462,-2.7959,14.7926,0.2619,3
0.000673,-6.9237,4.1166,2.0489,10
0.000992,-6.8197,2.3824,2.2851,11
0.000147,-6.6908,8.9884,2.3022,12
0.001072,-6.6423,8.0597,1.8129,13
0.001813,-6.6300,7.1237,2.4346,14
0.000068,-6.4605,8.2857,4.2536,15
0.000472,-6.4309,8.0195,2.9750,16
0.000139,-6.2924,7.8227,4.2131,17
0.000707,-6.1927,4.0330,1.5234,18
0.000167,-6.0471,7.2108,2.3337,19
0.006887,-7.6493,8.4267,4.6005,1
0.000163,-5.8624,7.1466,2.4392,20
0.000586,-7.6268,8.0700,2.0989,2
0.008386,-7.6267,8.8703,1.9304,3
0.005904,-7.5273,4.5886,3.5613,4
0.007242,-7.4867,4.6036,2.0217,5
0.002978,-7.4039,8.5882,1.6110,6
0.000317,-7.3788,6.9862,2.3792,7
0.001675,-7.3542,8.0245,1.8665,8
0.001173,-7.1312,8.8992,3.9668,9
0.067896,-5.1188,6.1853,0.9821,10
0.043505,-5.1117,4.9295,0.9820,11
0.029003,-4.9718,6.2716,0.0574,12
0.045388,-4.7597,5.4936,0.9631,13
0.052775,-4.7292,6.0983,0.9811,14
0.022027,-4.7059,5.6129,0.9826,15
0.037175,-4.6044,3.1658,0.9203,16
0.047474,-4.2444,5.8614,0.8515,17
0.078086,-4.2188,5.9032,1.0533,18
0.054529,-4.2103,5.8243,0.9824,19
0.954641,-6.4241,0.9657,0.7271,1
0.012160,-3.7527,12.4164,0.9214,20
0.099074,-6.2938,5.9969,0.9831,2
0.899189,-6.0802,2.6649,0.7485,3
0.064550,-6.0287,3.2769,0.9831,4
0.080083,-5.6828,6.4158,0.7353,5
0.023345,-5.6536,3.6518,0.9206,6
0.122544,-5.5507,2.8909,0.9827,7
0.057424,-5.2241,3.2155,0.9824,8
0.202098,-5.1871,5.6874,0.9188,9
0.040749,-2.9365,5.9688,0.6442,10
0.212163,-2.8916,5.8171,0.9148,11
0.046220,-2.6984,11.2470,0.8165,12
0.004038,-2.3984,7.0115,0.3706,13
0.000671,-2.3836,7.7934,0.3592,14
0.022557,-2.3548,5.8576,0.3476,15
0.040936,-2.3155,15.1630,0.3722,16
0.528855,-4.9359,2.5463,0.8078,1
0.045803,-4.5172,2.8304,0.3796,2
0.934472,-4.4132,0.6919,0.3660,3
0.111851,-4.3560,5.6741,0.3595,4
0.210501,-3.9864,5.4135,0.3892,5
0.053763,-3.3575,9.1676,0.3625,6
0.021988,-3.1811,11.3921,0.8117,7
0.012090,-3.1355,3.5114,0.3742,8
0.181554,-3.0003,5.5516,0.9217,9
0.025721,-4.4433,5.9111,2.3363,10
0.740348,-6.9734,5.2338,2.3005,1
0.643637,-6.9458,5.2263,1.4140,2
0.992589,-6.5673,0.6082,1.9183,3
0.464483,-6.0259,5.0916,1.9748,4
0.931924,-5.2174,2.5410,2.1644,5
0.048388,-4.9012,5.0737,1.9844,6
0.005000,-4.5421,5.2622,1.4132,7
0.009533,-4.5027,6.4664,2.0187,8
0.013034,-4.4784,4.0012,2.3000,9
0.028922,-3.9605,3.9618,2.1071,10
0.021033,-3.9076,5.8863,1.3384,11
0.000736,-3.8122,7.8347,2.2438,12
0.013614,-3.7054,6.1257,2.0978,13
0.007401,-3.4441,7.0495,1.7772,14
0.002456,-3.3615,5.6947,2.1675,15
0.001594,-3.1853,7.5767,2.0613,16
0.973544,-6.1795,0.4470,1.1669,1
0.613372,-5.9582,5.5151,1.9672,2
0.980556,-5.9022,0.4455,1.6706,3
0.901993,-5.4185,3.1248,2.1813,4
0.892302,-5.2357,3.0142,1.3688,5
0.176096,-5.1937,5.8296,1.3363,6
0.409396,-4.5688,2.4458,2.0791,7
0.022173,-4.4966,8.0009,2.2927,8
0.003478,-4.0255,5.8963,1.0424,9
0.000506,-6.5480,8.8955,2.2813,10
0.054699,-6.5253,13.9951,2.1816,11
0.039555,-6.3916,8.7489,2.5943,12
0.175920,-6.3094,17.0653,2.0707,13
0.011777,-6.2457,16.7642,2.1185,14
0.007752,-6.2432,9.2483,2.2557,15
0.051107,-6.2386,10.4067,2.0963,16
0.043699,-6.2323,15.1637,2.0330,17
0.029018,-6.2124,14.0872,2.1467,18
0.046775,-6.1115,5.6383,2.1123,19
0.422120,-7.2130,17.2588,2.1516,1
0.000952,-6.0314,15.1881,2.1299,20
0.247754,-7.0217,16.6886,2.1086,2
0.046035,-7.0146,5.3663,2.0870,3
0.771233,-7.0133,18.0916,2.1292,4
0.031640,-6.9593,13.1630,2.1002,5
0.002236,-6.7554,8.0957,2.1446,6
0.898010,-6.6964,5.8976,1.8875,7
0.063761,-6.6805,7.1016,2.4187,8
0.005845,-6.5648,9.3724,2.1726,9
0.411383,-8.0205,6.6931,3.1454,1
0.013750,-7.5720,1.2313,2.6604,2
0.003896,-6.4340,8.1800,2.7490,3
0.065042,-6.2617,5.1831,2.0771,4
0.000155,-5.8219,5.5996,2.8308,5
0.000083,-5.3405,14.4533,1.2758,6
0.610563,-8.7181,0.6675,0.9286,1
0.780283,-8.2779,1.4464,5.1286,2
0.712541,-6.6538,1.1049,4.1258,3
0.495201,-6.3023,2.3624,2.1865,4
0.001081,-3.4437,12.5050,1.1443,10
0.024248,-3.2541,12.4546,2.3773,11
0.815606,-6.1381,0.8500,0.5574,1
0.420804,-5.6247,12.9341,1.1377,2
0.679256,-4.8201,4.9300,0.4214,3
0.430920,-4.4183,4.9488,1.9773,4
0.016842,-4.4139,13.1130,1.0102,5
0.011099,-4.2241,12.7213,0.1894,6
0.800022,-4.0990,4.8925,2.5035,7
0.603672,-3.9876,5.3676,2.3106,8
0.000919,-3.4992,12.6747,1.1356,9
0.277303,-3.5041,3.7269,0.1328,10
0.010134,-3.4770,6.0074,0.1424,11
0.635730,-3.3479,4.8594,0.1385,12
0.003064,-3.2708,11.9870,0.1401,13
0.000513,-2.9969,10.6717,0.1397,14
0.015181,-2.8438,7.9615,0.1410,15
0.016532,-2.8207,5.7016,0.1415,16
0.005444,-2.7955,6.7461,0.1507,17
0.006793,-2.7471,6.8326,0.1442,18
0.006448,-2.7470,6.3825,0.1459,19
0.946140,-4.3856,0.4887,0.1539,1
0.002855,-2.6824,7.8132,0.1384,20
0.149436,-4.2202,4.6187,0.1464,2
0.607477,-4.1591,4.5914,0.1478,3
0.261502,-4.1463,3.7792,0.1287,4
0.130933,-4.0335,5.1213,0.1426,5
0.899248,-3.9136,4.1901,0.1618,6
0.002193,-3.7057,7.6790,0.1398,7
0.030519,-3.6445,4.3057,0.1339,8
0.657215,-3.5432,3.6408,0.1439,9
0.060659,-4.0943,4.6861,0.1321,10
0.042393,-3.9537,11.5783,1.3409,11
0.117143,-3.8558,4.2548,0.1251,12
0.148810,-3.7723,10.9853,0.1282,13
0.024415,-3.7532,11.5401,1.3416,14
0.027210,-3.6622,11.7656,0.1283,15
0.029745,-3.6221,7.0111,1.3402,16
0.223145,-3.6145,4.1858,1.0381,17
0.025334,-3.5775,5.5872,1.3403,18
0.088310,-3.3736,4.8579,1.3425,19
0.767983,-5.4244,4.0459,0.1092,1
0.051270,-3.3071,11.9479,1.3414,20
0.941307,-5.1829,3.9800,0.1903,2
0.742609,-5.0772,3.5877,0.1308,3
0.771315,-4.8097,4.5723,1.3351,4
0.798909,-4.4880,0.2201,0.1290,5
0.387586,-4.4775,4.5517,1.3403,6
0.775823,-4.3672,2.3753,0.1275,7
0.211688,-4.3602,11.2467,1.3415,8
0.230952,-4.3398,5.4315,0.1398,9
0.952762,-6.2344,0.6737,0.2532,1
0.605288,-5.1680,12.7184,0.1692,2
0.062699,-4.4675,2.9869,0.2273,3
0.379507,-3.9243,5.0001,0.1445,4
0.207463,-3.8074,11.8383,0.1710,5
0.010402,-3.3903,7.1394,0.7730,10
0.989890,-6.3651,0.2633,0.7635,1
0.955655,-5.3372,2.8499,0.6906,2
0.922955,-4.5364,2.7800,1.1215,3
0.740548,-4.3998,3.9687,0.8696,4
0.031878,-4.0776,11.6345,0.7735,5
0.309135,-3.9445,6.2398,0.8669,6
0.137268,-3.6013,11.2004,0.6911,7
0.028929,-3.5778,8.4314,0.7947,8
0.035900,-3.3921,9.3916,0.7822,9
0.799508,-6.1134,2.2533,2.0561,10
0.052492,-6.1133,7.4913,2.2103,11
0.038968,-6.0872,7.4595,0.9398,12
0.028053,-5.7983,4.2785,1.3635,13
0.001566,-5.5407,3.7664,0.9673,14
0.789224,-5.3627,1.8958,2.3784,15
0.006851,-5.1903,7.1635,1.2182,16
0.011598,-5.1420,4.3830,2.2163,17
0.029660,-5.0302,7.2201,2.2647,18
0.008671,-4.3710,7.5014,1.2601,19
0.895149,-7.1215,3.3511,0.8592,1
0.000906,-4.3444,5.4277,1.9120,20
0.839632,-7.0839,3.7003,1.2291,2
0.656886,-7.0479,2.4074,0.8637,3
0.863794,-7.0274,1.9778,0.8842,4
0.969626,-6.7279,3.2210,2.0509,5
0.502510,-6.6932,2.9249,2.2086,6
0.013595,-6.5490,7.0255,2.2128,7
0.010956,-6.2751,7.4839,1.8833,8
0.010628,-6.2337,7.1265,1.9089,9
0.000020,-5.3544,9.8596,1.4955,10
0.000183,-5.3340,9.8878,1.2037,11
0.000616,-5.3328,6.1757,2.6890,12
0.000096,-5.2918,9.2714,2.1120,13
0.021169,-5.2795,5.7889,2.6430,14
0.054462,-5.1460,5.5899,3.2936,15
0.000123,-5.1023,5.9390,2.8043,16
0.000128,-4.9718,5.1534,1.1419,17
0.001498,-4.9143,9.3915,0.8496,18
0.000878,-4.8192,8.8617,1.3067,19
0.487541,-7.6147,1.4577,0.5274,1
0.192343,-7.3476,1.3818,1.2730,2
0.001089,-5.9579,5.6154,2.8848,3
0.000142,-5.9011,6.9980,1.0981,4
0.002512,-5.8776,10.9859,1.3019,5
0.001952,-5.8283,5.8646,1.6330,6
0.000346,-5.7974,10.7651,1.7071,7
0.000129,-5.6821,6.7416,1.1770,8
0.007302,-5.3590,10.2712,1.2645,9
0.000006,-4.4419,11.0261,1.4070,10
0.006071,-4.3993,8.4218,1.4901,11
0.010547,-4.3786,8.5635,1.5304,12
0.000010,-4.3070,9.4512,1.5084,13
0.000008,-4.2737,14.8566,1.5626,14
0.000247,-4.2680,7.2696,1.3793,15
0.000032,-4.0765,18.4087,1.6786,16
0.000037,-3.7996,16.5739,1.3206,17
0.000018,-3.7312,10.6804,1.6050,18
0.000005,-3.7099,18.4292,1.3050,19
0.000134,-5.5488,9.6370,1.4819,1
0.000006,-3.5609,16.1097,1.2063,20
0.000016,-5.4512,9.7227,1.6061,2
0.000401,-5.1675,9.1896,1.4848,3
0.000470,-5.0873,7.4915,1.5898,4
0.000166,-4.9061,9.6761,1.6000,5
0.000352,-4.8199,13.1848,1.6078,6
0.000484,-4.7875,9.2629,1.2949,7
0.000081,-4.7504,16.6565,1.5743,8
0.000418,-4.6648,6.8204,1.5630,9
0.008096,-6.2979,2.8771,1.5079,10
0.005074,-6.1176,7.7407,1.3520,11
0.000037,-5.9182,10.2999,2.0236,12
0.000687,-5.7916,5.3334,1.3009,13
0.000672,-5.6753,5.8404,1.6365,14
0.000510,-5.5995,7.8598,1.6032,15
0.000093,-5.5443,5.2415,1.6638,16
0.220453,-8.5085,0.5687,0.4546,1
0.086267,-8.3299,0.7299,1.3037,2
0.001013,-7.2543,8.4949,1.1189,3
0.041174,-6.9381,11.2121,1.8776,4
0.003033,-6.9263,10.6020,1.5255,5
0.008737,-6.7227,11.1955,1.8902,6
0.000699,-6.6910,5.8494,1.6866,7
0.000440,-6.4496,13.1820,1.5173,8
0.038184,-6.4141,5.9723,1.6216,9
0.895274,-8.4372,0.9089,2.6891,1
0.850293,-7.7515,0.6716,2.1413,2
0.063229,-6.2868,8.6966,2.9228,3
0.001912,-6.2077,7.7273,2.1855,4
0.232720,-6.1641,9.0000,2.9173,5
0.000130,-6.0054,7.9724,2.6723,6
0.005313,-5.8690,9.3463,2.6818,7
0.006059,-5.8130,8.9611,1.7949,8
0.005194,-5.7820,3.9405,2.2064,9
0.980457,-8.3597,0.9030,1.6608,1
0.001518,-5.9804,8.8186,1.6357,2
0.090204,-5.9414,8.9926,1.9815,3
0.004107,-5.7992,9.9027,1.9762,4
0.035429,-5.5330,5.2313,1.7892,5
0.000316,-5.4145,8.5952,1.9932,6
0.132698,-5.5146,9.1702,1.0614,10
0.016072,-5.3059,10.1249,1.0423,11
0.004184,-5.1524,9.6875,0.9004,12
0.016145,-5.0903,8.0690,1.0627,13
0.000210,-5.0595,10.0158,1.0225,14
0.108240,-7.8980,6.7213,1.0539,1
0.317492,-7.6939,0.6738,0.4363,2
0.007380,-6.9889,8.5525,1.0576,3
0.027235,-6.9875,9.0399,0.6294,4
0.003611,-6.9016,4.1665,1.0584,5
0.008365,-6.8313,8.0165,0.7772,6
0.001991,-6.2745,7.1775,1.0527,7
0.000108,-6.2313,8.7285,1.0531,8
0.008425,-5.8745,9.3064,1.0538,9
0.492044,-5.8841,4.4048,1.4949,10
0.547794,-5.0244,4.3429,1.2344,11
0.556633,-4.9522,5.3814,2.2169,12
0.491781,-4.6929,3.4883,2.8318,13
0.332056,-4.3258,4.9002,2.8207,14
0.659212,-6.6298,3.4161,2.2184,1
0.172974,-6.5629,4.6276,1.6558,2
0.693613,-6.5154,2.5227,2.5008,3
0.200735,-6.5142,5.2283,1.6740,4
0.392977,-6.3578,5.1454,2.2524,5
0.201757,-6.3432,3.2206,1.6234,6
0.730791,-6.2458,4.1159,2.4828,7
0.487790,-6.2020,2.1846,2.2288,8
0.295511,-6.0546,4.4483,2.2682,9
0.994957,-8.6516,0.3099,0.1685,1
0.963056,-8.0919,4.1322,0.1336,2
0.787068,-5.6913,4.6787,1.1231,3
0.982942,-9.4724,0.3271,1.8982,1
0.804989,-7.9964,5.1522,1.9095,2
0.955920,-6.3436,2.9888,1.2461,1
0.827540,-6.0401,0.7495,1.2460,2
0.694836,-4.9567,2.9021,3.9174,3
0.065502,-3.7149,7.2872,1.2459,4
0.019484,-3.3438,6.6639,1.2766,5
0.998554,-6.5546,0.4497,1.2913,1
0.409846,-5.1206,7.3339,1.2913,2
0.955500,-4.9453,7.0036,4.2222,3
0.663962,-4.4088,6.5751,1.2836,4
0.384852,-4.1532,5.0775,1.2909,5
0.315179,-3.7509,8.2755,1.2912,6
0.006926,-6.7152,7.1557,4.1810,10
0.006988,-6.6629,2.3176,1.0090,11
0.026847,-6.6293,7.5452,1.6973,12
0.008946,-6.4866,7.4373,4.1762,13
0.000082,-6.3717,15.8509,4.1171,14
0.000592,-6.2828,5.4469,0.9260,15
0.000253,-6.2402,6.4476,0.9944,16
0.000361,-5.9993,6.7295,1.8989,17
0.000060,-5.7817,6.4934,4.1891,18
0.710390,-8.6761,0.6767,1.1540,1
0.625426,-8.2719,0.3271,4.1816,2
0.041582,-7.5759,4.8582,4.1792,3
0.006063,-7.4624,4.5816,0.9465,4
0.011451,-7.3608,3.5666,0.9669,5
0.050200,-7.2601,6.1535,1.1198,6
0.003841,-6.9873,6.2407,1.7352,7
0.024826,-6.7796,6.2924,4.1851,8
0.001877,-6.7225,6.2516,4.1836,9
0.000014,-5.7768,4.4839,1.2820,10
0.000309,-5.7674,5.9888,1.5301,11
0.000217,-5.6819,6.1961,1.3350,12
0.000195,-5.6230,6.3705,1.3658,13
0.000006,-5.4354,5.3428,1.2740,14
0.000394,-5.2321,5.5674,1.6021,15
0.000003,-5.1379,7.7187,1.1524,16
0.000172,-5.0979,7.1272,1.1938,17
0.000232,-5.0664,7.5851,1.2965,18
0.027015,-4.8378,5.6412,1.2391,19
0.223526,-7.6479,3.1460,1.5363,1
0.012399,-7.3424,4.6506,1.5634,2
0.002003,-7.2729,3.6951,1.2796,3
0.000057,-6.9334,5.4744,1.2428,4
0.001287,-6.7281,5.2119,1.5188,5
0.000146,-6.2461,5.5176,1.2114,6
0.000175,-6.1650,7.0626,1.5974,7
0.000088,-5.9240,7.7378,1.2230,8
0.001050,-5.8094,4.5747,1.3284,9
0.257958,-5.2103,2.5599,3.9394,10
0.006950,-5.1335,7.2131,1.9865,11
0.001519,-4.8482,9.7146,2.4008,12
0.014905,-4.7543,6.7642,3.9398,13
0.468896,-4.7253,6.4327,3.9874,14
0.010317,-4.7117,3.8056,1.3169,15
0.837885,-4.6206,2.8605,2.0254,16
0.059425,-4.3554,4.8713,1.2993,17
0.087189,-4.3547,9.3076,2.5159,18
0.013667,-4.2644,7.2674,1.3017,19
0.018149,-6.1641,5.5851,3.9195,1
0.001209,-4.1356,5.9238,1.2985,20
0.962100,-5.8305,3.2235,1.2992,2
0.224043,-5.7809,6.1895,1.2988,3
0.843945,-5.7386,6.5370,1.2986,4
0.180839,-5.6090,7.2643,3.7464,5
0.688850,-5.4003,5.9280,1.3009,6
0.145404,-5.3264,7.5477,1.3009,7
0.136416,-5.2889,5.4592,1.2987,8
0.485468,-5.2612,5.7221,1.2997,9
0.867281,-3.8479,7.5765,1.1664,10
0.133691,-3.6228,5.0531,1.1765,11
0.973337,-6.4911,1.0028,0.9800,1
0.984690,-6.4070,4.6764,1.1755,2
0.708338,-5.3693,7.2461,1.1752,3
0.569907,-5.0346,8.0647,1.1735,4
0.812022,-5.0287,7.2741,1.1740,5
0.973437,-4.9883,2.5423,1.1773,6
0.319202,-4.8828,8.1817,1.2235,7
0.900801,-4.0179,3.5085,1.1862,8
0.123772,-3.9680,8.1316,1.1785,9
0.902907,-6.9726,1.1708,1.5726,1
0.897787,-5.5628,3.8972,1.4422,2
0.642183,-5.4650,3.7037,1.5789,3
0.148669,-4.0341,8.6079,1.5977,4
0.000073,-6.0470,5.5560,3.4705,10
0.000002,-6.0407,8.9279,2.9545,11
0.000001,-5.7552,8.1681,2.0033,12
0.000002,-5.7205,10.8737,3.2667,13
0.000370,-5.6766,9.3445,3.4621,14
0.000002,-5.5956,7.8802,0.5972,15
0.000281,-8.4473,1.2020,0.3500,1
0.000305,-7.8827,1.0416,3.7301,2
0.000037,-7.2609,1.5751,0.8188,3
0.000042,-6.8826,3.1263,1.7722,4
0.000004,-6.4399,5.0073,0.3517,5
0.000006,-6.2958,3.1443,3.7128,6
0.000004,-6.1041,6.6178,2.2334,7
0.000004,-6.0624,10.6559,1.2903,8
0.000018,-6.0472,7.8091,1.1033,9
0.000010,-1.3211,15.9167,3.7445,10
0.000000,-1.2708,15.9763,3.9888,11
0.000002,-1.1217,12.5674,3.5861,12
0.000005,-1.1114,14.0451,3.7580,13
0.000011,-1.0831,10.2823,3.9332,14
0.000003,-0.9503,14.9137,3.7567,15
0.000000,-0.8356,16.2013,3.7605,16
0.000024,-0.8136,12.7946,3.9121,17
0.000006,-0.8055,13.6520,2.2699,18
0.000001,-0.5893,11.7802,3.8801,19
0.000034,-3.5839,11.6818,3.7515,1
0.000006,-2.5732,15.6880,3.7530,2
0.000009,-2.0666,15.7596,3.8855,3
0.000019,-1.9722,15.2985,3.7678,4
0.000002,-1.8477,8.7726,3.9033,5
0.000013,-1.7425,13.9874,3.9339,6
0.000024,-1.6671,11.9398,1.8514,7
0.000009,-1.5625,13.6487,3.5924,8
0.000008,-1.3367,15.9611,4.0406,9
0.987517,-7.8865,2.0198,0.8554,1
0.965402,-7.3341,3.5435,0.3035,2
0.784248,-6.9047,3.3370,0.3738,3
0.975325,-6.2338,3.5162,2.0118,4
0.791243,-5.7487,7.2448,0.8839,5
0.005819,-4.4200,8.0882,1.7678,10
0.003829,-4.3046,8.0200,1.1505,11
0.010250,-4.0534,8.1170,1.7764,12
0.960802,-6.9929,2.8015,1.7500,1
0.931054,-6.4979,2.9784,1.7761,2
0.945799,-6.4910,5.8252,1.7728,3
0.297716,-6.1059,3.5805,2.2420,4
0.104156,-5.8070,8.4475,1.8061,5
0.694189,-5.7444,5.2444,2.2355,6
0.196938,-5.0032,6.1633,1.7702,7
0.047737,-4.7986,8.0986,2.1459,8
0.015199,-4.4978,7.5642,1.7739,9
0.600272,-4.0531,4.7378,1.1226,10
0.222981,-3.8269,4.4047,2.7561,11
0.697799,-3.6692,9.6106,1.1638,12
0.314594,-3.6477,9.2189,1.1131,13
0.995508,-6.6341,2.3279,0.5019,1
0.939335,-5.6031,3.1142,1.1585,2
0.937724,-5.2497,8.6212,0.9634,3
0.932104,-5.2158,8.5709,1.1600,4
0.967615,-5.1957,8.5286,0.9419,5
0.408764,-4.3377,4.8655,1.1159,6
0.867060,-4.3301,8.2355,2.8650,7
0.131697,-4.1420,9.8570,1.1666,8
0.582963,-4.1138,4.7261,1.1603,9
0.987230,-8.6976,0.8971,1.4012,1
0.990337,-8.2177,4.7336,1.4307,2
0.738628,-6.6710,3.4419,1.3910,3
0.570599,-6.1421,9.5011,1.3894,4
0.523893,-5.9804,6.5781,1.6205,5
0.142582,-5.7747,6.6702,1.4061,6
0.073839,-7.7462,11.1211,0.6715,10
0.044413,-7.5197,6.6011,1.1357,11
0.038579,-7.4932,6.0282,1.6101,12
0.019534,-7.3022,8.6273,2.4965,13
0.321995,-7.1408,4.9345,1.2719,14
0.056472,-6.8203,8.8931,3.3106,15
0.064147,-6.7516,9.2855,2.5879,16
0.113501,-6.6825,8.9538,1.8802,17
0.771785,-9.6286,9.1778,1.1071,1
0.841305,-9.5133,8.1223,1.8633,2
0.193634,-9.5034,8.1406,1.4858,3
0.609248,-9.4325,8.0976,2.4488,4
0.296199,-9.2337,8.1584,2.3650,5
0.181948,-8.8817,6.5669,1.9991,6
0.060654,-8.5452,9.2549,2.2984,7
0.031514,-8.0135,9.5867,2.3432,8
0.013221,-7.7740,6.4800,1.4555,9
0.038519,-7.3951,8.8332,1.8642,10
0.000025,-6.9840,18.1598,0.7796,11
0.022651,-6.9242,4.2800,2.2340,12
0.014712,-6.6968,7.6780,1.8871,13
